                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.0466,                0.56446,                  1.252,                0.87384,                0.85829,                0.89268,                0.43511,                 1.6793,                 0.6811,                 1.9633,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.0509,                0.55708,                 1.2492,                0.87296,                0.85309,                 0.8843,                0.44029,                 1.6746,                0.64953,                 1.9562,               0.002476,               0.002476,               0.002476
                    154,                  1.054,                0.56787,                 1.2594,                0.86125,                0.85216,                0.89224,                0.43842,                 1.6832,                0.67478,                 1.9846,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.0327,                 0.5511,                 1.2473,                0.87254,                0.85283,                0.88798,                0.45085,                 1.6799,                0.65593,                  1.961,               0.002377,               0.002377,               0.002377
                    156,                 1.0402,                0.56818,                  1.253,                 0.8567,                0.83102,                0.88656,                0.44328,                 1.6717,                0.66343,                  1.949,              0.0023275,              0.0023275,              0.0023275
                    157,                   1.03,                0.54325,                 1.2282,                0.86727,                0.85135,                0.88914,                0.44414,                 1.6626,                0.64997,                 1.9733,               0.002278,               0.002278,               0.002278
                    158,                 1.0393,                0.55142,                  1.241,                0.85555,                0.85283,                0.89276,                0.44701,                 1.6568,                0.66399,                 1.9535,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.0444,                0.55682,                  1.256,                 0.8586,                0.84983,                0.88668,                0.45569,                 1.6675,                 0.6438,                 1.9461,               0.002179,               0.002179,               0.002179
                    160,                 1.0467,                0.55733,                 1.2523,                0.84904,                  0.844,                0.88343,                0.44967,                 1.6741,                0.65375,                  1.967,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.0474,                0.54197,                   1.24,                0.85669,                 0.8446,                0.89155,                0.44185,                  1.677,                0.68581,                 1.9606,                0.00208,                0.00208,                0.00208
                    162,                 1.0326,                0.55408,                 1.2287,                0.85341,                0.85403,                0.89178,                0.44576,                 1.6711,                0.68083,                 1.9663,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.0281,                0.53982,                 1.2222,                 0.8633,                0.85191,                0.89353,                0.45413,                 1.6821,                0.66504,                 1.9935,               0.001981,               0.001981,               0.001981
                    164,                 1.0223,                0.54202,                 1.2227,                0.86471,                0.85323,                0.89843,                0.45099,                 1.6949,                0.65655,                 2.0054,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.0255,                0.55484,                 1.2324,                0.85427,                0.85695,                0.87647,                0.43303,                 1.6818,                0.66739,                 1.9944,               0.001882,               0.001882,               0.001882
                    166,                 1.0115,                0.53296,                 1.2222,                0.85271,                0.85104,                0.89774,                 0.4387,                 1.6776,                0.67657,                  1.982,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.0351,                0.54413,                 1.2383,                0.87051,                0.85955,                0.91088,                0.44431,                 1.6889,                0.65624,                 1.9993,               0.001783,               0.001783,               0.001783
                    168,                 1.0173,                0.54049,                 1.2236,                0.86658,                0.86006,                0.88554,                0.44295,                 1.6905,                 0.6665,                 2.0069,              0.0017335,              0.0017335,              0.0017335
                    169,                0.98649,                0.52411,                 1.1988,                0.88352,                0.86588,                0.89952,                0.43261,                 1.7006,                0.65613,                 2.0386,               0.001684,               0.001684,               0.001684
                    170,                 1.0005,                0.51915,                 1.2053,                 0.8696,                0.85863,                0.89114,                0.43487,                  1.706,                0.64731,                 2.0333,              0.0016345,              0.0016345,              0.0016345
                    171,                0.99977,                0.53109,                 1.2121,                0.87498,                0.85254,                0.88887,                0.44162,                  1.688,                0.65652,                 2.0336,               0.001585,               0.001585,               0.001585
                    172,                 1.0031,                0.53505,                 1.2212,                0.87755,                0.85138,                0.90505,                0.44744,                 1.6784,                0.66141,                 2.0013,              0.0015355,              0.0015355,              0.0015355
                    173,                0.97843,                 0.5227,                 1.1984,                0.86058,                0.84466,                0.88418,                0.44124,                  1.677,                0.65828,                  2.027,               0.001486,               0.001486,               0.001486
                    174,                0.99686,                0.53159,                  1.222,                0.86008,                0.86009,                0.89185,                0.44003,                 1.6968,                 0.6807,                 2.0579,              0.0014365,              0.0014365,              0.0014365
                    175,                0.97033,                0.52301,                 1.2045,                0.87141,                0.85955,                0.88722,                  0.442,                 1.6991,                 0.6528,                 2.0864,               0.001387,               0.001387,               0.001387
                    176,                 1.0012,                0.52917,                 1.2271,                0.86872,                0.85264,                 0.8945,                0.44106,                 1.6959,                0.65842,                 2.0469,              0.0013375,              0.0013375,              0.0013375
                    177,                0.99894,                0.52461,                 1.2122,                0.86063,                0.85499,                0.88968,                0.44782,                 1.6845,                0.66063,                 2.0237,               0.001288,               0.001288,               0.001288
                    178,                 0.9822,                0.53281,                 1.2027,                0.86903,                0.85863,                0.89687,                0.44946,                 1.6881,                0.66216,                 2.0506,              0.0012385,              0.0012385,              0.0012385
                    179,                0.97523,                0.52197,                 1.2054,                0.85132,                0.85639,                 0.8954,                0.45174,                 1.6839,                0.66804,                 2.0376,               0.001189,               0.001189,               0.001189
                    180,                0.97896,                0.53296,                 1.2086,                0.85968,                0.85209,                0.89344,                0.45009,                 1.6929,                0.66934,                 2.0434,              0.0011395,              0.0011395,              0.0011395
                    181,                0.98107,                0.53021,                 1.2131,                0.84962,                0.84782,                0.88845,                0.43634,                 1.6982,                0.67426,                  2.069,                0.00109,                0.00109,                0.00109
                    182,                0.96262,                0.52191,                 1.2011,                0.86462,                0.84307,                 0.8891,                0.44199,                  1.695,                0.66845,                 2.0692,              0.0010405,              0.0010405,              0.0010405
                    183,                0.97206,                0.51875,                 1.2005,                0.86619,                0.83894,                0.88275,                0.43961,                 1.6986,                0.65814,                 2.0806,               0.000991,               0.000991,               0.000991
                    184,                0.97987,                0.52438,                 1.2124,                0.87368,                  0.856,                0.88924,                0.44452,                 1.6938,                0.65724,                 2.0724,              0.0009415,              0.0009415,              0.0009415
                    185,                0.95996,                 0.5084,                 1.1986,                0.86681,                0.84799,                0.88182,                0.43874,                 1.7118,                0.65688,                 2.0889,               0.000892,               0.000892,               0.000892
                    186,                0.98746,                0.52925,                 1.2068,                 0.8717,                0.85454,                0.88791,                0.43722,                  1.713,                0.66272,                  2.075,              0.0008425,              0.0008425,              0.0008425
                    187,                0.96777,                0.52146,                 1.2012,                0.86838,                0.84775,                0.87784,                0.43941,                 1.7028,                0.66656,                 2.0722,               0.000793,               0.000793,               0.000793
                    188,                0.97921,                0.53276,                 1.2133,                0.86809,                0.86406,                0.89967,                0.44291,                 1.6926,                0.67653,                 2.0529,              0.0007435,              0.0007435,              0.0007435
                    189,                0.98721,                0.52907,                 1.2092,                0.86445,                0.86134,                0.90313,                0.43567,                 1.6947,                0.67902,                 2.0556,               0.000694,               0.000694,               0.000694
                    190,                0.93919,                0.50457,                 1.1689,                0.85707,                0.85688,                0.88631,                0.44358,                 1.7095,                0.66873,                 2.0843,              0.0006445,              0.0006445,              0.0006445
                    191,                0.97118,                0.51784,                 1.1926,                0.86898,                0.86171,                0.89877,                0.44569,                 1.7055,                0.65658,                 2.0801,               0.000595,               0.000595,               0.000595
                    192,                0.93894,                0.51887,                 1.1803,                0.86573,                0.86511,                0.89983,                0.43954,                 1.7101,                0.66698,                 2.0903,              0.0005455,              0.0005455,              0.0005455
                    193,                0.93872,                0.51902,                 1.1826,                0.87611,                0.85997,                0.90201,                0.44607,                 1.6951,                0.66573,                 2.0746,               0.000496,               0.000496,               0.000496
                    194,                 0.9519,                0.52229,                 1.1873,                0.87717,                0.85916,                 0.9007,                0.44159,                 1.6929,                0.66655,                 2.0773,              0.0004465,              0.0004465,              0.0004465
                    195,                0.94812,                0.51258,                 1.1864,                0.86886,                0.85376,                 0.8936,                0.44427,                 1.6918,                0.67455,                 2.0749,               0.000397,               0.000397,               0.000397
                    196,                0.96403,                0.52463,                 1.1997,                0.88329,                0.85869,                0.90333,                 0.4468,                 1.6961,                0.66895,                 2.0758,              0.0003475,              0.0003475,              0.0003475
                    197,                0.94055,                0.50385,                 1.1823,                0.87937,                0.85543,                0.90152,                0.44725,                 1.6902,                0.67141,                 2.0612,               0.000298,               0.000298,               0.000298
                    198,                0.95839,                0.52077,                 1.1998,                0.86559,                 0.8561,                 0.8886,                0.44247,                 1.7042,                0.67102,                 2.0851,              0.0002485,              0.0002485,              0.0002485
                    199,                0.95479,                0.50702,                  1.178,                0.85754,                0.85507,                0.89102,                0.44362,                 1.7005,                0.67093,                 2.0864,               0.000199,               0.000199,               0.000199
