                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                 1.0874,                 0.5909,                 1.1211,                0.88055,                0.82764,                0.88934,                0.44766,                 1.6626,                0.64646,                 1.5743,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.0653,                0.57609,                 1.1093,                0.86525,                0.85415,                0.86993,                0.43192,                 1.6465,                0.67018,                 1.5737,               0.003169,               0.003169,               0.003169
                    140,                 1.0498,                0.56375,                 1.1059,                0.86103,                0.84426,                0.86175,                0.43307,                  1.651,                0.66331,                 1.5861,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.0715,                 0.5576,                 1.1113,                0.87855,                0.85678,                0.88216,                0.42794,                 1.6774,                0.65751,                 1.5806,                0.00307,                0.00307,                0.00307
                    142,                 1.0574,                0.56432,                 1.0963,                0.87246,                0.85916,                0.87389,                0.44453,                 1.6562,                0.65618,                 1.5879,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.0658,                0.56895,                 1.1078,                0.88192,                0.83634,                 0.8819,                0.43317,                 1.6623,                 0.6449,                  1.584,               0.002971,               0.002971,               0.002971
                    144,                 1.0524,                0.56866,                 1.1041,                0.87433,                0.86048,                0.88455,                0.44001,                 1.6611,                0.66908,                  1.583,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.0396,                0.56196,                 1.0963,                 0.8542,                0.82708,                0.87544,                 0.4456,                 1.6662,                 0.6717,                 1.6206,               0.002872,               0.002872,               0.002872
                    146,                 1.0545,                0.58001,                 1.1123,                0.85932,                0.85749,                0.87768,                0.44476,                 1.6487,                0.65195,                 1.6018,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.0507,                0.55925,                 1.1016,                0.84555,                0.85024,                 0.8788,                0.43539,                 1.6517,                0.66505,                  1.575,               0.002773,               0.002773,               0.002773
                    148,                 1.0565,                0.59071,                 1.1123,                0.85084,                0.84281,                0.88158,                 0.4481,                 1.6368,                0.64299,                 1.5617,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.0599,                0.55001,                  1.101,                0.87093,                0.85692,                0.88663,                0.44524,                 1.6353,                 0.6635,                 1.5617,               0.002674,               0.002674,               0.002674
